Dataset,Distance,Radius,Silhouette Score,Adjusted Rand Index,Execution Time
11: 0.5,Euclidean,2.679182857702932,0.16097400585548052,0.06282407439803508,0.0
11: 0.5,Euclidean,2.679182857702932,0.3379046710169258,0.36665705846150326,0.0
11: 0.5,Euclidean,2.5290736230355355,0.322899239855698,0.3341324705294423,0.0
11: 0.5,Euclidean,2.7688892440365773,0.1542597537800789,0.10224365146368507,0.0
11: 0.5,Euclidean,2.355292251877923,0.3452895250683176,0.34334462898569035,0.0
11: 0.5,Euclidean,2.8957609351163103,0.3258407516763993,0.44751402760600334,0.0
11: 0.5,Euclidean,2.690885833217828,0.2930063998515643,0.4093474845325857,0.0
11: 0.5,Euclidean,2.3681018518384063,0.2724497252284256,0.19010333880199703,0.013515233993530273
11: 0.5,Euclidean,2.9330595608253485,0.295978585014817,0.3447345395726328,0.0
11: 0.5,Euclidean,2.928231558968235,0.26145988641473344,0.2905460758174696,0.0
11: 0.5,Euclidean,2.6013498856317234,0.22636636326895238,0.1626398265887973,0.0
11: 0.5,Euclidean,2.8280569145448675,0.3518472283552117,0.3633585497413099,0.0
11: 0.5,Euclidean,2.607461065904943,0.28870376940491743,0.22147803471830543,0.014016866683959961
11: 0.5,Euclidean,2.5241501252681786,0.3309327938857567,0.3990300389636503,0.0
11: 0.5,Euclidean,2.2925779436731903,0.2118316384763854,0.13974499898986414,0.0
11: 0.5,Euclidean,2.5116561559441806,0.41934665956729905,0.5551374707275034,0.011509180068969727
11: 0.5,Euclidean,2.8783930618062024,0.32323391249369215,0.2909886731569678,0.0
11: 0.5,Euclidean,2.3681018518384063,0.2724497252284256,0.19010333880199703,0.0
11: 0.5,Euclidean,2.383910496413591,0.27047266223366573,0.18645462023581025,0.0
11: 0.5,Euclidean,2.8723184765218757,0.2563876170642856,0.2702502339735779,0.0
11: 0.5,Euclidean,2.3587715450246494,0.382244155492833,0.44772547499305876,0.0
12: 0.5,Manhattan,3.7441607173720084,0.27171655666535555,0.06494080764898127,0.008165359497070312
12: 0.5,Manhattan,3.6806075918747556,0.23388739955782928,0.04746595271143883,0.0
12: 0.5,Manhattan,3.896307451745889,0.22086570171152023,0.02360874817348402,0.0
12: 0.5,Manhattan,3.826622428986118,0.30902178919070594,0.08633963451681341,0.0
12: 0.5,Manhattan,3.6806075918747556,0.30694516186448634,0.06804253922737225,0.0
12: 0.5,Manhattan,3.862622283498431,0.227166377033719,0.036025229455222636,0.0
12: 0.5,Manhattan,4.047599732452751,0.21575193864517425,0.01914366395415063,0.0
12: 0.5,Manhattan,3.6806075918747556,0.1839436735061745,0.0276779341874494,0.002041339874267578
12: 0.5,Manhattan,3.826622428986118,0.27982157306343064,0.05221783436567375,0.0
12: 0.5,Manhattan,3.6806075918747556,0.2837967463747818,0.06969716373335667,0.0
12: 0.5,Manhattan,3.6806075918747556,0.2871166812573107,0.08668813265823189,0.0
12: 0.5,Manhattan,3.844451123694454,0.20588506704688375,0.011893206698355665,0.0
12: 0.5,Manhattan,3.6665485411384267,0.22412620152298823,0.04511145635463847,0.014011859893798828
12: 0.5,Manhattan,3.7284768065311003,0.23570851697994863,0.023915681231293815,0.0
12: 0.5,Manhattan,3.6806075918747556,0.3074802804914808,0.08923163696659092,0.0
12: 0.5,Manhattan,3.935437537386642,0.2645968407969521,0.06995852854487747,0.0
12: 0.5,Manhattan,3.5926931670043607,0.2621305048071477,0.03889989067992377,0.0
12: 0.5,Manhattan,4.068792803265912,0.27742732254667096,0.03869470833175359,0.0007767677307128906
12: 0.5,Manhattan,4.292118016522023,0.20260597517224588,0.01916882547253862,0.0
12: 0.5,Manhattan,3.727871309445555,0.249023643849571,0.04619490107768791,0.0
12: 0.5,Manhattan,3.6670075922958025,0.23162293120700014,0.033633284615029825,0.013010501861572266
12: 0.5,Manhattan,3.736527291419504,0.24553067946387377,0.024078288529206415,0.0
12: 0.5,Manhattan,4.9415436330032545,0.2933695481729975,0.05364074945012568,0.0
12: 0.5,Manhattan,3.6594393154787923,0.2509933587748912,0.05352714639971659,0.0
12: 0.5,Manhattan,3.642586755616623,0.2071837872302128,0.011686293597385941,0.0
12: 0.5,Manhattan,3.6806075918747556,0.3074802804914808,0.08923163696659092,0.003010988235473633
12: 0.5,Manhattan,3.8487685456700333,0.29299879675404034,0.05049468421276397,0.0
12: 0.5,Manhattan,3.8148491247966834,0.2362338902040803,0.02786756889111552,0.0
12: 0.5,Manhattan,3.59798270758336,0.18749128724570369,0.024143569474761532,0.0
12: 0.5,Manhattan,3.6670075922958025,0.2743072927480719,0.06954723648553503,0.0
12: 0.5,Euclidean,2.784484408274623,0.18042126045003173,0.012576724230107377,0.0
12: 0.5,Euclidean,3.542387247214335,0.2874887985800631,0.05871619993344222,0.0
12: 0.5,Euclidean,2.7310081504153665,0.27337120400717935,0.03923112844240699,0.0016515254974365234
12: 0.5,Euclidean,2.721813946497076,0.20500501099879073,0.009339806833641261,0.0
12: 0.5,Euclidean,3.114377946066686,0.34977797254786847,0.09730617612743361,0.0
12: 0.5,Euclidean,3.0769051347222907,0.22370569136766258,0.038265568428747676,0.0
12: 0.5,Euclidean,2.8870554967913584,0.25125592405448927,0.043051258206913516,0.0
12: 0.5,Euclidean,2.784484408274623,0.30114269474137006,0.04386708031229856,0.0
12: 0.5,Euclidean,2.6564456612605265,0.2514121289151243,0.02401144856062836,0.002624034881591797
12: 0.5,Euclidean,3.0936243787396034,0.2899507507584852,0.04145022079157185,0.0
12: 0.5,Euclidean,2.6707106124847955,0.20804586500078287,0.013750016595663517,0.0
12: 0.5,Euclidean,2.6707106124847955,0.20804586500078287,0.013750016595663517,0.0
12: 0.5,Euclidean,3.2211347758662883,0.2687788420866205,0.046335334886773244,0.0
12: 0.5,Euclidean,3.0936243787396034,0.24530259296573187,0.028154844402293256,0.0
12: 0.5,Euclidean,3.1163679983708352,0.2819482521351331,0.0706971014535411,0.004678487777709961
12: 0.5,Euclidean,3.0843677648341674,0.3124873211592571,0.05255491335758468,0.0
12: 0.5,Euclidean,3.2137504189394046,0.23566816702960647,0.04101886725585432,0.0
12: 0.5,Euclidean,3.1661944150583397,0.2655885842401404,0.057313441848353214,0.0
12: 0.5,Euclidean,2.9355546911373693,0.16526383588532567,0.004401463889102703,0.0
12: 0.5,Euclidean,2.8733523723817664,0.25023143661598674,0.03747095911790376,0.0026497840881347656
12: 0.5,Euclidean,3.0936243787396034,0.23025524492267693,0.02747099116352272,0.0
12: 0.5,Euclidean,3.089253597958144,0.19060125073101156,0.005614866174764099,0.0
12: 0.5,Euclidean,2.873222226175692,0.23507383770366563,0.030668075130025285,0.0
12: 0.5,Euclidean,2.7917026001564964,0.2364067485975544,0.027535376830526502,0.0
12: 0.5,Euclidean,3.114377946066686,0.34977797254786847,0.09730617612743361,0.0
12: 0.5,Euclidean,2.968796451756208,0.247697587783641,0.04562735122147859,0.0
12: 0.5,Euclidean,3.542387247214335,0.28231438009255866,0.027555914412595882,0.0
12: 0.5,Euclidean,2.968796451756208,0.24234256834686002,0.04900296406224324,0.0045125484466552734
12: 0.5,Euclidean,3.0843677648341674,0.3124873211592571,0.05255491335758468,0.0
12: 0.5,Euclidean,3.2266083697836945,0.22574342659840832,0.01905245727448646,0.0
13: 0.5,Manhattan,2.967955477184964,0.34641694512393145,0.3293810738008661,0.0
13: 0.5,Manhattan,3.4830453909037224,0.23200987872119058,0.17532184501744358,0.0
13: 0.5,Manhattan,2.8815379247401554,0.32443701323195107,0.261122651548021,0.0
13: 0.5,Manhattan,2.929624982789008,0.29995133120845074,0.40625641749914204,0.0
13: 0.5,Manhattan,3.5972342185217627,0.32605743517148367,0.35297006175884027,0.0
13: 0.5,Manhattan,2.90042392509297,0.3363249219570394,0.3067053479538796,0.0
13: 0.5,Manhattan,3.0628338207302415,0.24527661604069068,0.21905575803204017,0.0
13: 0.5,Manhattan,2.90613751688354,0.25519064500704575,0.28579145226232366,0.0
13: 0.5,Manhattan,3.279648702104312,0.35472413150430415,0.37653265786164536,0.0
13: 0.5,Manhattan,3.335229301742388,0.34328228867791627,0.4274749752376953,0.0
13: 0.5,Manhattan,2.8815379247401554,0.3191481858488401,0.2502112342685246,0.013510942459106445
13: 0.5,Manhattan,3.4346932409998185,0.3343985188485327,0.29963748920450833,0.0
13: 0.5,Manhattan,2.90613751688354,0.26753579592856935,0.27113194034212057,0.0
13: 0.5,Manhattan,3.5176795599661994,0.2209927797271429,0.173040084632569,0.0
13: 0.5,Manhattan,3.186312091718485,0.21041538545897392,0.1627436529340296,0.0
13: 0.5,Manhattan,3.0412953496737325,0.3474656292348277,0.4116177051660356,0.0
13: 0.5,Manhattan,3.257912911594536,0.23349342472750498,0.2002599317838809,0.005276918411254883
13: 0.5,Manhattan,3.416540363067603,0.33495330792915695,0.31048797075977025,0.0
13: 0.5,Manhattan,3.758210066980069,0.19123152121955259,0.12771485822916742,0.0030252933502197266
13: 0.5,Manhattan,3.3456297456010677,0.3604717154923061,0.3934092452406989,0.0
13: 0.5,Manhattan,2.967955477184964,0.34641694512393145,0.3293810738008661,0.0
13: 0.5,Manhattan,3.597671391257367,0.35887648922449034,0.4486120239333332,0.0
13: 0.5,Manhattan,3.128430654204015,0.2527607304226375,0.21650020000596942,0.0
13: 0.5,Manhattan,3.184668363380286,0.25579315828156707,0.20053810084793278,0.0
13: 0.5,Manhattan,3.058735590711731,0.34664145995464524,0.33116561216749174,0.0
13: 0.5,Manhattan,3.2674977404980154,0.3516223493411791,0.37197120746172824,0.015123128890991211
13: 0.5,Manhattan,3.3099833479306175,0.27694025238297587,0.2913174724977622,0.0
13: 0.5,Manhattan,3.0150493697641347,0.3253981639998048,0.25632365676923563,0.0
13: 0.5,Manhattan,2.794520380985114,0.3169693805219148,0.22194218071596583,0.0
13: 0.5,Manhattan,2.8815379247401554,0.27514086604995586,0.32585096334129193,0.0
13: 0.5,Euclidean,2.429034658971664,0.26051596129716403,0.21761370827938586,0.0
13: 0.5,Euclidean,2.1287769322871597,0.3458489442601077,0.3689363606688023,0.0
13: 0.5,Euclidean,2.429034658971664,0.35713484739211654,0.3414828598934006,0.0
13: 0.5,Euclidean,2.5876838684594614,0.340702911954488,0.3430998516090567,0.006735563278198242
13: 0.5,Euclidean,2.5275734323718444,0.254322844018994,0.11076312260550812,0.0010173320770263672
13: 0.5,Euclidean,2.1049966759143683,0.36442750627768145,0.4458468424929737,0.0011036396026611328
13: 0.5,Euclidean,2.7101584905129115,0.18265367725734832,0.09944216145646766,0.0
13: 0.5,Euclidean,2.1918462245761106,0.3483508150659786,0.3750795069284089,0.0
13: 0.5,Euclidean,2.308886093891358,0.3233103830839846,0.27017414993748834,0.0
13: 0.5,Euclidean,2.429034658971664,0.35535290733319175,0.3494263782914311,0.0
13: 0.5,Euclidean,2.48508780479345,0.26169116659819186,0.2157092533958359,0.0
13: 0.5,Euclidean,2.146254712150704,0.28153084799133654,0.15460740458550098,0.0
13: 0.5,Euclidean,2.429034658971664,0.2468628436369731,0.19546152068984332,0.0015344619750976562
13: 0.5,Euclidean,2.177294358841368,0.33113666174513634,0.28666935296908347,0.0
13: 0.5,Euclidean,2.42564522341684,0.34516206703798796,0.3645269255676482,0.0
13: 0.5,Euclidean,2.545412653537238,0.1950506515950958,0.12907922692279483,0.0
13: 0.5,Euclidean,2.438817035500891,0.29356001840658114,0.1725033699917017,0.0
13: 0.5,Euclidean,3.0087569907926937,0.2865029486500794,0.20874123057884186,0.0
13: 0.5,Euclidean,2.48508780479345,0.2708643588767748,0.2234975543987423,0.0
13: 0.5,Euclidean,2.429034658971664,0.1956947342831025,0.16920618698393344,0.0
13: 0.5,Euclidean,2.1287769322871597,0.33980049704075493,0.3467422346061692,0.010556697845458984
13: 0.5,Euclidean,2.4984285691082135,0.2869565847231013,0.15974657586278632,0.0
13: 0.5,Euclidean,2.9942606549985546,0.3494299144321526,0.3965931314577834,0.0
13: 0.5,Euclidean,2.8023856412100274,0.36619262338559705,0.4411824569571139,0.0
13: 0.5,Euclidean,2.6647889201344186,0.21487814343573441,0.06978555720342178,0.0
13: 0.5,Euclidean,2.429034658971664,0.19979753724211288,0.1636831361837525,0.0
13: 0.5,Euclidean,2.5232749771620364,0.3607426929432302,0.41423127816145033,0.0
13: 0.5,Euclidean,2.1680415316111965,0.2841395346094182,0.24529103466841648,0.0036468505859375
13: 0.5,Euclidean,2.48508780479345,0.3020951622711314,0.284656082495791,0.0
13: 0.5,Euclidean,2.5826404403139267,0.3479427965252279,0.38907277042696775,0.0
14: 0.5,Manhattan,3.728663431514229,0.13742247980839464,0.016832037006112383,0.0
14: 0.5,Manhattan,4.038466495270084,0.1233644981968892,0.04209902628473388,0.0
14: 0.5,Manhattan,3.372016691373437,0.1713241797484313,0.06071497423573102,0.0
14: 0.5,Manhattan,4.038466495270084,0.14582491918616,0.0571087551454225,0.012538671493530273
14: 0.5,Manhattan,3.213348547729057,0.2347699260417332,0.03144769811146066,0.0
14: 0.5,Manhattan,3.4993777313866357,0.3212496395090895,0.28115099426330636,0.0
14: 0.5,Manhattan,3.4993777313866357,0.2873967652831637,0.17190956624841167,0.0
14: 0.5,Manhattan,3.4910770010998142,0.3335212241772485,0.2763722812636745,0.0
14: 0.5,Manhattan,3.4993777313866357,0.19649287609478855,0.07489567318251703,0.011520147323608398
14: 0.5,Manhattan,3.331022393787849,0.1575463148641748,0.04870555159727059,0.0
14: 0.5,Manhattan,3.728663431514229,0.14522832594977517,0.016287076688629762,0.0
14: 0.5,Manhattan,4.038466495270084,0.23256158107674021,0.13206966841213408,0.0
14: 0.5,Manhattan,3.9238270733384484,0.10285431926920045,0.013795573455600249,0.0
14: 0.5,Manhattan,4.038466495270084,0.20570920635899864,0.12566963763538963,0.0016047954559326172
14: 0.5,Manhattan,3.764017331281634,0.22466260752614858,0.13641300211512772,0.0
14: 0.5,Manhattan,3.272598289466093,0.275357235324142,0.14746740206494915,0.0
14: 0.5,Manhattan,3.2926843710409934,0.24221286971042463,0.051888268621232386,0.0
14: 0.5,Manhattan,4.038466495270084,0.16171545841832374,0.07631984559545149,0.011163473129272461
14: 0.5,Manhattan,4.018432322868143,0.1725199045900334,0.03842404119166941,0.0
14: 0.5,Manhattan,3.7950772550742062,0.18776337930183343,0.03102511556974694,0.0
14: 0.5,Manhattan,3.4764154785131876,0.23504852644218288,0.05021064511313796,0.0
14: 0.5,Manhattan,3.213348547729057,0.2347699260417332,0.03144769811146066,0.0
14: 0.5,Manhattan,4.038466495270084,0.15283300809348185,0.0330057771015454,0.0
14: 0.5,Manhattan,4.038466495270084,0.16171545841832374,0.07631984559545149,0.0
14: 0.5,Manhattan,3.2206597588243913,0.23287309268689318,0.0301016417056201,0.0
14: 0.5,Manhattan,3.764017331281634,0.22466260752614858,0.13641300211512772,0.0
14: 0.5,Manhattan,3.730002835093551,0.16590469229748658,0.04406445275237808,0.0
14: 0.5,Manhattan,3.6128882061243583,0.1868176850619634,0.0632003794335537,0.0
14: 0.5,Manhattan,3.213348547729057,0.2347699260417332,0.03144769811146066,0.0
14: 0.5,Manhattan,3.9358027848374544,0.20323675893294701,0.05063098615388855,0.0
14: 0.5,Euclidean,3.041002008912719,0.29677159884130905,0.21455224983629545,0.006651163101196289
14: 0.5,Euclidean,2.8070419846909993,0.12830798169913601,0.03197434260758556,0.0
14: 0.5,Euclidean,2.924464891101317,0.2109471187275637,0.06120087607525015,0.009019613265991211
14: 0.5,Euclidean,2.9085203560461848,0.2583622695173167,0.0967989830983601,0.0
14: 0.5,Euclidean,2.676451665114901,0.27677938565421945,0.11766233859940906,0.0
14: 0.5,Euclidean,3.132689166200308,0.34053838810694126,0.2697958689749329,0.0
14: 0.5,Euclidean,2.9085203560461848,0.23532201979425907,0.046624489518944025,0.0
14: 0.5,Euclidean,3.122819552521424,0.17553561294018802,0.024690589962352544,0.008645296096801758
14: 0.5,Euclidean,2.9085203560461848,0.24408380178066205,0.056616498588637605,0.002085447311401367
14: 0.5,Euclidean,3.041002008912719,0.13678527314670122,0.051509013573827714,0.0
14: 0.5,Euclidean,3.0636630138954972,0.2704023101887001,0.11542083483473402,0.0
14: 0.5,Euclidean,3.041002008912719,0.20646478360204615,0.1030178329194757,0.0
14: 0.5,Euclidean,2.979236812128967,0.2078418594183105,0.055409224489525455,0.014005661010742188
14: 0.5,Euclidean,3.122819552521424,0.16576130362345518,0.025790288375162555,0.0
14: 0.5,Euclidean,2.941299810258524,0.19155607489765014,0.04468974637330966,0.0
14: 0.5,Euclidean,2.924464891101317,0.2802207740292672,0.12784578966643712,0.0
14: 0.5,Euclidean,3.122819552521424,0.2663636423963974,0.15557611639435195,0.0
14: 0.5,Euclidean,3.1440802148047307,0.35249136131411085,0.25677329406982496,0.0
14: 0.5,Euclidean,2.924464891101317,0.2392928737822579,0.08284951272747842,0.0
14: 0.5,Euclidean,3.0359966326478016,0.3134594435979086,0.19242557455749237,0.0037004947662353516
14: 0.5,Euclidean,2.9631093990404898,0.3302803412731871,0.18158987833420817,0.0
14: 0.5,Euclidean,3.444715708888164,0.3235351530581498,0.18625112737682295,0.0
14: 0.5,Euclidean,2.799443376290201,0.2539887666944599,0.09592914171855971,0.0
14: 0.5,Euclidean,3.0608928495159162,0.3378250758454277,0.20611779329359595,0.0
14: 0.5,Euclidean,2.557980670224888,0.22351175565643946,0.08717384437556189,0.0
14: 0.5,Euclidean,2.909392600556963,0.14511507876798685,0.011375798629599884,0.0
14: 0.5,Euclidean,3.444715708888164,0.26350184479748184,0.09651467879096136,0.0
14: 0.5,Euclidean,3.0276464702817627,0.26347951185410784,0.1465802805992269,0.0
14: 0.5,Euclidean,2.9085203560461848,0.23978814105076263,0.038257494959781466,0.0
14: 0.5,Euclidean,2.8070419846909993,0.12830798169913601,0.03197434260758556,0.0
15: 0.5,Manhattan,2.7280287899548687,0.3269448428883719,0.3393225492401861,0.0
15: 0.5,Manhattan,2.9724019458122823,0.3530179871075,0.4429246548372858,0.0
15: 0.5,Manhattan,2.70707656069367,0.3616150303480481,0.4814588049004011,0.0
15: 0.5,Manhattan,2.732289495720128,0.23043650772981716,0.1901718188147039,0.012514591217041016
15: 0.5,Manhattan,2.8832228338117756,0.36354168234331524,0.46637141073573235,0.0
15: 0.5,Manhattan,2.9724019458122823,0.41858650673263903,0.6118579715379998,0.0
15: 0.5,Manhattan,2.938663807575287,0.1959833191423875,0.1445243335778919,0.0
15: 0.5,Manhattan,3.0481925316552325,0.26531037876194663,0.25643904214676694,0.0
15: 0.5,Manhattan,2.9724019458122823,0.38708199958605716,0.5117590190841727,0.012513160705566406
15: 0.5,Manhattan,2.8832228338117756,0.36354168234331524,0.46637141073573235,0.003168821334838867
15: 0.5,Manhattan,2.8832228338117756,0.3686394255775573,0.47838542482499835,0.0
15: 0.5,Manhattan,3.0664184716644365,0.16843205400040528,0.10667354095259739,0.0
15: 0.5,Manhattan,3.2128618676089884,0.41747635154493584,0.5469631323334221,0.0
15: 0.5,Manhattan,3.0761652022804595,0.4323996425333015,0.6614627878806643,0.0
15: 0.5,Manhattan,2.637610671978621,0.38914971862732056,0.5421612508451078,0.0
15: 0.5,Manhattan,3.0249600523522,0.38402444316904905,0.48616886119832026,0.0
15: 0.5,Manhattan,2.9724019458122823,0.2629966435460901,0.2600870505424845,0.009746313095092773
15: 0.5,Manhattan,2.9724019458122823,0.2704183228460929,0.27582306946781954,0.005701303482055664
15: 0.5,Manhattan,2.637610671978621,0.4060947492189487,0.5676176220618269,0.0
15: 0.5,Manhattan,2.8411193747600505,0.34860631377995294,0.3807285304593114,0.0
15: 0.5,Manhattan,3.0465416565511965,0.32298013234325973,0.3274576076120972,0.0
15: 0.5,Manhattan,2.968732580419343,0.19278696750855176,0.12213011495402264,0.0065653324127197266
15: 0.5,Manhattan,2.611155207046431,0.2747456661848155,0.25692437397574075,0.0
15: 0.5,Manhattan,3.361684346918538,0.2959624063116351,0.3220806728176547,0.0
15: 0.5,Manhattan,3.2128618676089884,0.3926984316019931,0.4801034323157134,0.0
15: 0.5,Manhattan,2.7257179300987566,0.2992227478161709,0.3259157233245814,0.0
15: 0.5,Manhattan,3.0845292694482476,0.371250730801287,0.48370831093706007,0.0
15: 0.5,Manhattan,3.052284233723757,0.4281986488643101,0.6164531828582476,0.0
15: 0.5,Manhattan,2.70707656069367,0.2146624711441919,0.16410666795442708,0.0
15: 0.5,Manhattan,2.9724019458122823,0.3530179871075,0.4429246548372858,0.0
15: 0.5,Euclidean,2.221570379506633,0.3397674932025418,0.3941194086148169,0.0018944740295410156
15: 0.5,Euclidean,2.0563072659724555,0.3297124325989838,0.34369972577586183,0.0
15: 0.5,Euclidean,3.075803060760826,0.3825897445465598,0.48828955781455996,0.0
15: 0.5,Euclidean,2.4033784122042965,0.359487481838762,0.48583313515650145,0.0
15: 0.5,Euclidean,2.593826498200597,0.38675230925338444,0.4879809661500356,0.0
15: 0.5,Euclidean,2.271913891442084,0.3237679591411102,0.3748551044298419,0.0
15: 0.5,Euclidean,2.5995660358002293,0.3045513070324341,0.3026031753514473,0.0
15: 0.5,Euclidean,2.76063838135638,0.4040589153658548,0.3581410896588094,0.0
15: 0.5,Euclidean,2.4479346181007338,0.39020355737543466,0.47506958250497017,0.0
15: 0.5,Euclidean,2.271913891442084,0.3503101829080642,0.44610829534839125,0.0
15: 0.5,Euclidean,2.162008960198098,0.28869208742619135,0.30055052559249934,0.0
15: 0.5,Euclidean,2.4228962122130473,0.4063948912415835,0.47524522528816826,0.0
15: 0.5,Euclidean,2.2038074555153293,0.29027939546546455,0.27830257378466017,0.0038232803344726562
15: 0.5,Euclidean,2.521292010875126,0.3339196190900985,0.4015986670510961,0.0
15: 0.5,Euclidean,2.699592765082357,0.4076865765050713,0.3773996326259118,0.0
15: 0.5,Euclidean,2.593826498200597,0.2722732519773149,0.2585809889288795,0.0
15: 0.5,Euclidean,2.7567320821917103,0.40747418696591287,0.3701988906913943,0.0
15: 0.5,Euclidean,2.6904800479385775,0.31191605296135416,0.3564632099894924,0.0
15: 0.5,Euclidean,2.6356450969310896,0.4149694853274512,0.5730638927945105,0.0
15: 0.5,Euclidean,2.2495832649634337,0.31244709946290733,0.3158861524786893,0.0
15: 0.5,Euclidean,2.184066231320288,0.4135471199662683,0.5375913012520244,0.0
15: 0.5,Euclidean,2.271913891442084,0.3237679591411102,0.3748551044298419,0.013096332550048828
15: 0.5,Euclidean,2.90200828945218,0.38040342821972617,0.5614014440871429,0.0
15: 0.5,Euclidean,2.8127923921850213,0.3159218791849886,0.33378019054224384,0.0
15: 0.5,Euclidean,2.289979120191422,0.43391616002843314,0.5690247537773622,0.0
15: 0.5,Euclidean,2.5099233235624876,0.39766813871669443,0.34547515717775984,0.0
15: 0.5,Euclidean,2.3622445074173117,0.3961869154642353,0.49906382132020094,0.0
15: 0.5,Euclidean,2.5995660358002293,0.3045513070324341,0.3026031753514473,0.0
15: 0.5,Euclidean,2.5111825849627443,0.43651664013261854,0.578911137680321,0.0
15: 0.5,Euclidean,2.76063838135638,0.4040589153658548,0.3581410896588094,0.0
16: 0.5,Manhattan,3.425218889501217,0.33296888364927874,0.20900045694325056,0.0
16: 0.5,Manhattan,3.0191193956190467,0.3573243817319907,0.24999278456905785,0.0
16: 0.5,Manhattan,3.4431698118177083,0.20630845420181465,0.024281399344402217,0.0
16: 0.5,Manhattan,2.919405053585711,0.36475476377843735,0.24354210782117572,0.0
16: 0.5,Manhattan,3.3789167113458305,0.2362057119562697,0.05511634912710732,0.0025129318237304688
16: 0.5,Manhattan,3.3941388482773354,0.33385166581316683,0.1872592828550362,0.0
16: 0.5,Manhattan,3.0191193956190467,0.3573243817319907,0.24999278456905785,0.0
16: 0.5,Manhattan,3.207534052286161,0.23033157478519162,0.11259709289530744,0.0
16: 0.5,Manhattan,3.131420427199265,0.37373582645649944,0.31016498452642166,0.0
16: 0.5,Manhattan,3.7389463194678676,0.3713800474842886,0.34150739486867165,0.0
16: 0.5,Manhattan,2.919405053585711,0.2027463054665588,0.03714332276778118,0.0
16: 0.5,Manhattan,3.59876746618109,0.2060002716544324,0.024176275942750996,0.0
16: 0.5,Manhattan,2.919405053585711,0.21269918705035676,0.03357979014228677,0.0
16: 0.5,Manhattan,2.919405053585711,0.22747858692797185,0.04054418875897271,0.0
16: 0.5,Manhattan,3.3129110374554287,0.37838520241528095,0.305866149495827,0.0
16: 0.5,Manhattan,3.050717761907908,0.3656790687733336,0.2607261868163379,0.0
16: 0.5,Manhattan,3.131420427199265,0.3763496944602477,0.27417256810389146,0.0
16: 0.5,Manhattan,3.48978717160927,0.3662665104241209,0.3054688598007582,0.0
16: 0.5,Manhattan,2.919405053585711,0.1930269247088277,0.09029404376822278,0.0
16: 0.5,Manhattan,3.050717761907908,0.3656790687733336,0.2607261868163379,0.0
16: 0.5,Manhattan,2.917546219661909,0.2762669471288909,0.14909534533841726,0.0
16: 0.5,Manhattan,3.2980157411815068,0.21021444648473928,0.023061166812167872,0.0025167465209960938
16: 0.5,Manhattan,3.1088427158850145,0.2175411834526244,0.03028459593013897,0.0
16: 0.5,Manhattan,3.625728131689245,0.35711710368525285,0.35953273253971524,0.0
16: 0.5,Manhattan,3.1986355586452206,0.27853972827465506,0.2629639156000743,0.0
16: 0.5,Manhattan,3.527220484474711,0.20139453765927542,0.0389621108087475,0.0
16: 0.5,Manhattan,3.1494899108454684,0.3719325920140153,0.306837163114396,0.0
16: 0.5,Manhattan,3.172337915705124,0.23163352646460528,0.08126759477919472,0.0
16: 0.5,Manhattan,3.7209683036179535,0.37208731858943334,0.34766177171135715,0.011022090911865234
16: 0.5,Manhattan,3.183968865782611,0.1972005278357277,0.03065284061925446,0.0
16: 0.5,Euclidean,2.3118263168087414,0.3183378561289313,0.32018180048995853,0.0
16: 0.5,Euclidean,2.867460884810115,0.21864970916942592,0.03804508127554769,0.0
16: 0.5,Euclidean,2.797057603162684,0.2981144503760133,0.13785339065914773,0.016745567321777344
16: 0.5,Euclidean,3.4165292360104593,0.32654002002742777,0.24234653844309756,0.0
16: 0.5,Euclidean,2.303860711696497,0.20188193384090106,0.018578559300957215,0.0
16: 0.5,Euclidean,2.4568649367202036,0.382300613975737,0.3255682632045833,0.0
16: 0.5,Euclidean,2.5839062773125065,0.33946398604812433,0.22771685954769472,0.0
16: 0.5,Euclidean,2.4131781835495953,0.36596629577527334,0.2197200882750837,0.0
16: 0.5,Euclidean,2.692274900553239,0.3611658939402197,0.2550706578895619,0.0
16: 0.5,Euclidean,2.531654639112346,0.38086003558225434,0.3437258562465053,0.0
16: 0.5,Euclidean,2.6028781408817876,0.37456512986624374,0.33155682635827116,0.0
16: 0.5,Euclidean,2.496773408165379,0.3577692386491926,0.30240707919334414,0.0
16: 0.5,Euclidean,3.22948001849068,0.291627926549244,0.1796874348219136,0.0
16: 0.5,Euclidean,2.5448574755521363,0.3790458612078536,0.303884988298228,0.0
16: 0.5,Euclidean,3.018424111671464,0.22077074741695468,0.0445590916837811,0.012040138244628906
16: 0.5,Euclidean,2.9751180484991293,0.3672779793268635,0.38981189496925683,0.003840923309326172
16: 0.5,Euclidean,2.56070094237956,0.3773855463581485,0.3312469772506801,0.0
16: 0.5,Euclidean,2.9025771136901524,0.28948231285170084,0.12336836451963333,0.0
16: 0.5,Euclidean,2.4131781835495953,0.36970902409496065,0.21870442646692687,0.0
16: 0.5,Euclidean,3.363835875716456,0.34054313910933764,0.2850965721823114,0.0016164779663085938
16: 0.5,Euclidean,3.22948001849068,0.291627926549244,0.1796874348219136,0.0
16: 0.5,Euclidean,2.4131781835495953,0.3663552526999438,0.21267042948657244,0.0
16: 0.5,Euclidean,2.56070094237956,0.3773855463581485,0.3312469772506801,0.0
16: 0.5,Euclidean,2.6236118965544364,0.3823381255305482,0.28598372630587027,0.0
