Dataset,Distance,Radius,Silhouette Score,Adjusted Rand Index,Execution Time
blobs,manhattan,Maiores Distancias,2.6097077963374633,0.5271924914619495,0.7221809816596497,0.002994537353515625
blobs,manhattan,Maiores Distancias,2.771288690760974,0.510369439824787,0.6991463470543559,0.002529621124267578
blobs,manhattan,Maiores Distancias,2.372994961217393,0.4162436256118505,0.4932418822081503,0.0020394325256347656
blobs,manhattan,Maiores Distancias,2.5654414845890834,0.5681450397517868,0.8047402581813221,0.0009920597076416016
blobs,manhattan,Maiores Distancias,2.906788697911445,0.48026339944513474,0.61149898051527,0.0010042190551757812
blobs,manhattan,Maiores Distancias,2.9921857097056175,0.3380320494242268,0.3778752676276342,0.0009999275207519531
blobs,manhattan,Maiores Distancias,2.5654414845890834,0.6016007247328237,0.887603020942137,0.001995086669921875
blobs,manhattan,Maiores Distancias,2.676349386436107,0.32386428218825963,0.3645192753071961,0.006322145462036133
blobs,manhattan,Maiores Distancias,3.0699998409363802,0.518355480017448,0.6759529187680213,0.0
blobs,manhattan,Maiores Distancias,2.8331211952909428,0.4695087387202292,0.595162421386871,0.001979351043701172
blobs,euclidean,Maiores Distancias,2.1398211229371116,0.651141509567298,0.9525511988104047,0.0010056495666503906
blobs,euclidean,Maiores Distancias,1.9699074680465267,0.47852126281106494,0.5677613662995646,0.0009982585906982422
blobs,euclidean,Maiores Distancias,2.3908741972113376,0.619864620744561,0.8588940957139685,0.0021390914916992188
blobs,euclidean,Maiores Distancias,2.398677184277147,0.3615544517387576,0.43782114169095515,0.0
blobs,euclidean,Maiores Distancias,2.0934383859379486,0.5229581067548547,0.6594353594915142,0.0
blobs,euclidean,Maiores Distancias,2.063408627061981,0.6449294114878039,0.9462381985981176,0.0
blobs,euclidean,Maiores Distancias,2.3918270693905233,0.44970905957520757,0.5455518535160296,0.0
blobs,euclidean,Maiores Distancias,2.2349125174469027,0.5787273006715632,0.7646453940589181,0.0
blobs,euclidean,Maiores Distancias,2.2138710902195275,0.4835879314770633,0.5941331065596754,0.0
blobs,euclidean,Maiores Distancias,1.9187465586878105,0.4339646765318908,0.4829936660632581,0.0
blobs,euclidean,Maiores Distancias,2.305489590855018,0.4636774770497689,0.5905665184241923,0.0
blobs,euclidean,Maiores Distancias,2.4143538506978044,0.5847205967294433,0.8194727461176846,0.0
blobs,euclidean,Maiores Distancias,2.088848656307246,0.4969529256264178,0.6136506732806212,0.0009958744049072266
blobs,euclidean,Maiores Distancias,2.088848656307246,0.45934389026587585,0.5489641354701621,0.0009996891021728516
blobs,euclidean,Maiores Distancias,2.000906749425865,0.6065812750669451,0.8379463244815039,0.0006866455078125
blobs,euclidean,Maiores Distancias,2.088848656307246,0.52217317560672,0.6606185450685801,0.001999378204345703
blobs,euclidean,Maiores Distancias,2.178091127757812,0.6456210752683931,0.9353433725908811,0.0010144710540771484
blobs,euclidean,Maiores Distancias,2.088848656307246,0.44236052636461626,0.5389131171086139,0.0009970664978027344
blobs,euclidean,Maiores Distancias,2.088848656307246,0.5200862672444123,0.6538226244783141,0.0010592937469482422
blobs,euclidean,Maiores Distancias,2.022654374343253,0.5632362633193889,0.7500664418758187,0.001995563507080078
blobs,euclidean,Maiores Distancias,2.088848656307246,0.5200862672444123,0.6538226244783141,0.0022041797637939453
blobs,euclidean,Maiores Distancias,2.520426524476693,0.6206853732509986,0.8652163693404386,0.00099945068359375
blobs,euclidean,Maiores Distancias,2.3712852250466074,0.5421608635484997,0.7386908212195108,0.0010361671447753906
blobs,euclidean,Maiores Distancias,2.2263484137017193,0.6467477796533448,0.9701104921497213,0.002496957778930664
blobs,euclidean,Maiores Distancias,2.3712852250466074,0.5356871759806077,0.7215252139200772,0.002008676528930664
blobs,euclidean,Maiores Distancias,2.000906749425865,0.5926658097921965,0.8080310723204144,0.0009965896606445312
blobs,euclidean,Maiores Distancias,2.2138710902195275,0.5533403304359633,0.7161038092455951,0.0010101795196533203
blobs,euclidean,Maiores Distancias,2.3712852250466074,0.52434757662274,0.7103327394609916,0.0
blobs,euclidean,Maiores Distancias,2.3908741972113376,0.619864620744561,0.8588940957139685,0.0
blobs,euclidean,Maiores Distancias,2.2262603870374047,0.39646193417007997,0.5196142879229,0.002050638198852539
no_structure,manhattan,Maiores Distancias,2.734695103651201,0.3485897078669227,0.0,0.0
no_structure,manhattan,Maiores Distancias,3.2023042592702113,0.3551140737449856,0.0,0.0014743804931640625
no_structure,manhattan,Maiores Distancias,2.4592473222593605,0.34132423987984567,0.0,0.0
no_structure,manhattan,Maiores Distancias,2.3017299114151557,0.3341084246558057,0.0,0.0
no_structure,manhattan,Maiores Distancias,2.2962556657520903,0.35306234482844834,0.0,0.0
no_structure,manhattan,Maiores Distancias,2.743727142372747,0.3571026707235094,0.0,0.012232542037963867
no_structure,manhattan,Maiores Distancias,2.829864559586971,0.30121032156509303,0.0,0.001003265380859375
no_structure,manhattan,Maiores Distancias,2.948555009659877,0.3250722335891628,0.0,0.0009999275207519531
no_structure,manhattan,Maiores Distancias,3.013339469784744,0.27148153411777237,0.0,0.0009980201721191406
no_structure,manhattan,Maiores Distancias,3.25200291555183,0.28777959173708867,0.0,0.0009975433349609375
no_structure,manhattan,Maiores Distancias,2.887605543803171,0.33214500049519596,0.0,0.0010004043579101562
no_structure,manhattan,Maiores Distancias,3.0638914095827112,0.319948701888668,0.0,0.0010166168212890625
no_structure,manhattan,Maiores Distancias,2.9367342377447296,0.323855341552055,0.0,0.0010001659393310547
no_structure,manhattan,Maiores Distancias,2.8056231514805168,0.3103239374618171,0.0,0.0009992122650146484
no_structure,manhattan,Maiores Distancias,2.3134661985057643,0.3514060356378168,0.0,0.000993490219116211
no_structure,manhattan,Maiores Distancias,2.4777431399959555,0.32758766153327645,0.0,0.001001119613647461
no_structure,manhattan,Maiores Distancias,3.05909997870501,0.34327207099686,0.0,0.000997781753540039
no_structure,manhattan,Maiores Distancias,2.569162025995623,0.34392984934936394,0.0,0.0
no_structure,manhattan,Maiores Distancias,2.699291566576972,0.31364822487055694,0.0,0.0
no_structure,manhattan,Maiores Distancias,2.5419478788804573,0.3534320132141746,0.0,0.0
no_structure,manhattan,Maiores Distancias,2.324079896918199,0.3429667707124653,0.0,0.0
no_structure,manhattan,Maiores Distancias,2.5883947622325367,0.3511295156721879,0.0,0.0
no_structure,manhattan,Maiores Distancias,2.948836860453083,0.371542524735292,0.0,0.0
no_structure,manhattan,Maiores Distancias,2.890799540082963,0.28894867910514427,0.0,0.0
no_structure,manhattan,Maiores Distancias,2.757060973173449,0.31804081196065115,0.0,0.0
no_structure,manhattan,Maiores Distancias,2.5802533585156198,0.36096142060843944,0.0,0.0
no_structure,manhattan,Maiores Distancias,3.121048075380122,0.29541724289022014,0.0,0.0
no_structure,manhattan,Maiores Distancias,2.734695103651201,0.3444860704027082,0.0,0.0
no_structure,manhattan,Maiores Distancias,2.6434706575673164,0.3482306326416955,0.0,0.0
no_structure,manhattan,Maiores Distancias,2.615823737816002,0.3515217299925853,0.0,0.0
no_structure,euclidean,Maiores Distancias,3.1251826055841465,0.3734003711260876,0.0,0.0
no_structure,euclidean,Maiores Distancias,3.067154872911114,0.3599760274487098,0.0,0.0015060901641845703
no_structure,euclidean,Maiores Distancias,2.463365982917481,0.3491872897796553,0.0,0.0010027885437011719
no_structure,euclidean,Maiores Distancias,2.1712233826129617,0.2627081481432401,0.0,0.0010995864868164062
no_structure,euclidean,Maiores Distancias,2.338565480042995,0.35553886776901994,0.0,0.0009961128234863281
no_structure,euclidean,Maiores Distancias,2.8192699991617727,0.36012669330137803,0.0,0.0
no_structure,euclidean,Maiores Distancias,2.3975078774803507,0.3516479632775413,0.0,0.0
no_structure,euclidean,Maiores Distancias,1.993590018651321,0.31762227474092775,0.0,0.0
no_structure,euclidean,Maiores Distancias,2.3790767809504145,0.29223964242921374,0.0,0.015097379684448242
no_structure,euclidean,Maiores Distancias,2.2698387032738654,0.377048227065447,0.0,0.0
no_structure,euclidean,Maiores Distancias,2.04419347978482,0.3384610823751807,0.0,0.0
no_structure,euclidean,Maiores Distancias,1.9284387905965414,0.3273202017308855,0.0,0.0
no_structure,euclidean,Maiores Distancias,2.4264789892807777,0.3638598620070798,0.0,0.0
no_structure,euclidean,Maiores Distancias,3.1557602538999414,0.36186719490382263,0.0,0.0
no_structure,euclidean,Maiores Distancias,2.188919412288591,0.31268020116876033,0.0,0.0
no_structure,euclidean,Maiores Distancias,1.9693111973099293,0.36015012342940295,0.0,0.0
no_structure,euclidean,Maiores Distancias,1.9412021116630689,0.3799408823040991,0.0,0.0
no_structure,euclidean,Maiores Distancias,2.077407553421318,0.37658754793948657,0.0,0.0
no_structure,euclidean,Maiores Distancias,2.042724047380856,0.3638246826940021,0.0,0.0
no_structure,euclidean,Maiores Distancias,2.221705478668589,0.3119293530748685,0.0,0.0010263919830322266
no_structure,euclidean,Maiores Distancias,2.1958115136141885,0.35443930658629913,0.0,0.0009963512420654297
no_structure,euclidean,Maiores Distancias,2.88580934762872,0.37699978685346575,0.0,0.0010099411010742188
no_structure,euclidean,Maiores Distancias,2.6072331924635983,0.34215867134229244,0.0,0.001008749008178711
no_structure,euclidean,Maiores Distancias,2.565903709436651,0.37427102567332576,0.0,0.001993417739868164
no_structure,euclidean,Maiores Distancias,2.3259852442607256,0.3240052093229357,0.0,0.0010902881622314453
no_structure,euclidean,Maiores Distancias,2.285108574303071,0.28521815085381763,0.0,0.0010123252868652344
no_structure,euclidean,Maiores Distancias,2.4711305340350145,0.37352339597633855,0.0,0.001687765121459961
no_structure,euclidean,Maiores Distancias,2.268412480684721,0.3629134806095773,0.0,0.0
no_structure,euclidean,Maiores Distancias,1.9188188826368349,0.320984371814706,0.0,0.0
no_structure,euclidean,Maiores Distancias,2.0084153990061857,0.3599830667353841,0.0,0.012625694274902344
