,label,distance_type,algorithm,precision,radius_min,silhouette_mean,silhouette_max,rand_index_mean,rand_index_max,exec_time_mean
163,rice_cammeo_and_osmancik,manhattan,Busca Binaria 2,20,12.803271578980842,0.4517229001563519,0.4517229001563519,0.5997450081522561,0.5997450081522561,0.47243742800003474
164,rice_cammeo_and_osmancik,manhattan,Busca Binaria 2,3,14.405660805424802,0.4313943677333186,0.4313943677333186,0.6116452234882127,0.6116452234882127,0.0947314740000138
165,rice_cammeo_and_osmancik,manhattan,Busca Binaria 2,4,13.376685033608744,0.44526411335376176,0.44526411335376176,0.6446091224738109,0.6446091224738109,0.11434119500000861
166,rice_cammeo_and_osmancik,manhattan,Busca Binaria 2,5,12.347709261792687,0.43958381799640617,0.43958381799640617,0.6207128690313379,0.6207128690313379,0.1935515920000057
167,rice_cammeo_and_osmancik,manhattan,Busca Binaria 2,6,12.604953204746701,0.43532349870685777,0.43532349870685777,0.5744322833439918,0.5744322833439918,0.1629332120000413
168,statlog_vehicle_silhouettes,euclidean,Busca Binaria 1,2,10.019967389171859,0.23025045937223593,0.35617462392487426,0.07117986254739532,0.13183915255362924,0.026630683733335065
169,statlog_vehicle_silhouettes,euclidean,Busca Binaria 1,20,6.066624237593846,0.31890049434298984,0.4112237182230543,0.0660634745158597,0.10192626350491675,0.20236321493332715
170,statlog_vehicle_silhouettes,euclidean,Busca Binaria 1,3,7.5149755418788935,0.26998216539293407,0.4111467616259765,0.05986600770321537,0.1195856774263358,0.03948118056666961
171,statlog_vehicle_silhouettes,euclidean,Busca Binaria 1,4,7.5149755418788935,0.30275075412265917,0.40669588316424377,0.06854131398669253,0.12493643908048473,0.0432204699666651
172,statlog_vehicle_silhouettes,euclidean,Busca Binaria 1,5,6.262479618232412,0.30290865288698227,0.41261882369385183,0.06321267690875534,0.10319112302860117,0.04895284926667311
173,statlog_vehicle_silhouettes,euclidean,Busca Binaria 1,6,6.262479618232412,0.3052285196763874,0.41318237221540505,0.06998621481979096,0.12144134162748185,0.05824450106666556
174,statlog_vehicle_silhouettes,euclidean,Busca Binaria 2,2,10.019967389171859,0.24179668315732497,0.24179668315732497,0.05111698839717799,0.05111698839717799,0.2310821040000519
175,statlog_vehicle_silhouettes,euclidean,Busca Binaria 2,20,5.636078763840366,0.4094904604741258,0.4094904604741258,0.0758310132632428,0.0758310132632428,0.7613979559999962
176,statlog_vehicle_silhouettes,euclidean,Busca Binaria 2,3,7.5149755418788935,0.21805098405826717,0.21805098405826717,0.0811818574677779,0.0811818574677779,0.26090130800002953
177,statlog_vehicle_silhouettes,euclidean,Busca Binaria 2,4,7.5149755418788935,0.29006761874130227,0.29006761874130227,0.07783608556242153,0.07783608556242153,0.26031399400000055
178,statlog_vehicle_silhouettes,euclidean,Busca Binaria 2,5,6.262479618232412,0.40336267259067454,0.40336267259067454,0.09439158711403929,0.09439158711403929,0.4749943920000419
179,statlog_vehicle_silhouettes,euclidean,Busca Binaria 2,6,6.262479618232412,0.39040818145837014,0.39040818145837014,0.07874459940190398,0.07874459940190398,0.4906199199999719
180,statlog_vehicle_silhouettes,manhattan,Busca Binaria 1,2,34.95278424859794,0.242013554844251,0.42550682643674864,0.05860026980138069,0.12194613458858115,0.0018908798666643634
181,statlog_vehicle_silhouettes,manhattan,Busca Binaria 1,20,20.616681334133947,0.31730628846733466,0.46495588647927577,0.07668131717834532,0.12937447340960626,0.011732946800003674
182,statlog_vehicle_silhouettes,manhattan,Busca Binaria 1,3,26.21458818644846,0.2637981686865635,0.42082781118515183,0.06621988053775256,0.11068575893978432,0.002351084666673842
183,statlog_vehicle_silhouettes,manhattan,Busca Binaria 1,4,21.845490155373717,0.3071799540789698,0.4219955927627552,0.07624342294247441,0.12200358574000197,0.002760676766672532
184,statlog_vehicle_silhouettes,manhattan,Busca Binaria 1,5,21.845490155373717,0.282669131411108,0.46573575949912094,0.06944673083367016,0.11022324169403008,0.002792895066664869
185,statlog_vehicle_silhouettes,manhattan,Busca Binaria 1,6,21.845490155373717,0.27891076051536473,0.4606386529975268,0.06776313001229013,0.11718556958583042,0.00317856373332764
186,statlog_vehicle_silhouettes,manhattan,Busca Binaria 2,2,34.95278424859794,0.26220120440236805,0.26220120440236805,0.06825983902484187,0.06825983902484187,0.014485142000012274
