Dataset,Distance,Radius,Algorithm,Silhouette Score,Adjusted Rand Index,Execution Time
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,2,0.7104017440741047,0.03085448049562669,0.017475362000141104
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,2,0.7506312142933567,0.031083966401093843,0.02291528399996423
blood_transfusion_service_center,euclidean,11.154562907904136,Busca Binaria 1,2,0.7396955543725015,0.036843404800420164,0.01475860699997611
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,2,0.7396955543725015,0.036843404800420164,0.013051942999936728
blood_transfusion_service_center,euclidean,7.4363752719360905,Busca Binaria 1,2,0.6951342725525772,0.02697031730231978,0.014201780000121289
blood_transfusion_service_center,euclidean,7.4363752719360905,Busca Binaria 2,2,0.7396955543725015,0.036843404800420164,0.2537783620000482
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,3,0.7506312142933567,0.031083966401093843,0.021619375999989643
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,3,0.5590203870709837,-0.012397627115054034,0.019571793000068283
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,3,0.7285221344773701,0.034825197730733545,0.015735223000092446
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,3,0.5781045122543575,-0.01068979801500745,0.019055731999969794
blood_transfusion_service_center,euclidean,7.4363752719360905,Busca Binaria 1,3,0.6951342725525772,0.02697031730231978,0.016447180999875854
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,3,0.7027123839444299,0.02890165684296282,0.0160320159998264
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,3,0.6951342725525772,0.02697031730231978,0.01627185000006648
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,3,0.7192873506067905,0.03282894219231977,0.015256612000030145
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,3,0.7506312142933567,0.031083966401093843,0.016706636999970215
blood_transfusion_service_center,euclidean,10.225015998912124,Busca Binaria 1,3,0.7192873506067905,0.03282894219231977,0.02216902499981188
blood_transfusion_service_center,euclidean,10.225015998912124,Busca Binaria 1,3,0.24462608109389236,0.050059523763522344,0.019728893999854336
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,3,0.7104017440741047,0.03085448049562669,0.014613521999990553
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,3,0.6786569160492901,0.03815257861504239,0.021690094999939902
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,3,0.7506312142933567,0.031083966401093843,0.03248893199997838
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,3,0.6951342725525772,0.02697031730231978,0.016184696999971493
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,3,0.6951342725525772,0.02697031730231978,0.014245386999846232
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,3,0.7104017440741047,0.03085448049562669,0.020206228000006377
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,3,0.7192873506067905,0.03282894219231977,0.01872795799999949
blood_transfusion_service_center,euclidean,7.4363752719360905,Busca Binaria 1,3,0.6867038214112949,0.03256492649753987,0.01400168999998641
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,3,0.6662425672615779,0.049307516673566074,0.015517263999981878
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,3,0.7192873506067905,0.03282894219231977,0.018354444000124204
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,3,0.5590203870709837,-0.012397627115054034,0.0195185400000355
blood_transfusion_service_center,euclidean,10.225015998912124,Busca Binaria 1,3,0.41341452162821746,0.07392426003706688,0.0227987010000561
blood_transfusion_service_center,euclidean,7.4363752719360905,Busca Binaria 1,3,0.60257078362593,0.06966519298302049,0.014215447999958997
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,3,0.7396955543725015,0.036843404800420164,0.013821602999996685
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,3,0.7094701869947728,0.03085448049562669,0.013743919000035021
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,3,0.7396955543725015,0.036843404800420164,0.01313752799978829
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,3,0.7506312142933567,0.031083966401093843,0.01758640999992167
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,3,0.7506312142933567,0.031083966401093843,0.014154566000115665
blood_transfusion_service_center,euclidean,7.4363752719360905,Busca Binaria 1,3,0.6662425672615779,0.049307516673566074,0.01328282899999067
blood_transfusion_service_center,euclidean,7.4363752719360905,Busca Binaria 2,3,0.6930890426793277,0.03452745696293256,0.27245094099998823
blood_transfusion_service_center,euclidean,8.365922180928102,Busca Binaria 1,4,0.6951342725525772,0.02697031730231978,0.02329254000005676
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,4,0.6951342725525772,0.02697031730231978,0.01922756999988451
blood_transfusion_service_center,euclidean,10.225015998912124,Busca Binaria 1,4,0.7506312142933567,0.031083966401093843,0.03971026899989738
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,4,0.6951342725525772,0.02697031730231978,0.02919139699997686
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,4,0.7027123839444299,0.02890165684296282,0.016604400000005626
blood_transfusion_service_center,euclidean,7.901148726432096,Busca Binaria 1,4,0.5927288608605252,0.06145644467186622,0.03870861499990497
blood_transfusion_service_center,euclidean,7.4363752719360905,Busca Binaria 1,4,0.7018311323343701,0.02890165684296282,0.023176799000111714
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,4,0.7506312142933567,0.031083966401093843,0.028536225999914677
blood_transfusion_service_center,euclidean,8.365922180928102,Busca Binaria 1,4,0.7506312142933567,0.031083966401093843,0.028732517999969787
blood_transfusion_service_center,euclidean,7.901148726432096,Busca Binaria 1,4,0.7506312142933567,0.031083966401093843,0.026857060999873283
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,4,0.6951342725525772,0.02697031730231978,0.021325978000049872
blood_transfusion_service_center,euclidean,7.901148726432096,Busca Binaria 1,4,0.7287631882229266,0.034825197730733545,0.024697293000144782
blood_transfusion_service_center,euclidean,8.365922180928102,Busca Binaria 1,4,0.6951342725525772,0.02697031730231978,0.027935540000044057
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,4,0.7396955543725015,0.036843404800420164,0.02093068699991818
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,4,0.6951342725525772,0.02697031730231978,0.02398775000006026
blood_transfusion_service_center,euclidean,8.365922180928102,Busca Binaria 1,4,0.7506312142933567,0.031083966401093843,0.024768935000111014
blood_transfusion_service_center,euclidean,7.901148726432096,Busca Binaria 1,4,0.6332543575123657,0.06938542398672348,0.030758792999904472
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,4,0.7192873506067905,0.03282894219231977,0.01879609699994944
blood_transfusion_service_center,euclidean,10.225015998912124,Busca Binaria 1,4,0.7396955543725015,0.036843404800420164,0.02030056900002819
blood_transfusion_service_center,euclidean,7.901148726432096,Busca Binaria 1,4,0.6662425672615779,0.049307516673566074,0.023741393000136668
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,4,0.5590203870709837,-0.012397627115054034,0.017420831999970687
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,4,0.7027123839444299,0.02890165684296282,0.0221078709998892
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,4,0.6951342725525772,0.02697031730231978,0.02157905900003243
blood_transfusion_service_center,euclidean,8.365922180928102,Busca Binaria 1,4,0.7396955543725015,0.036843404800420164,0.023196385999881386
blood_transfusion_service_center,euclidean,10.225015998912124,Busca Binaria 1,4,0.7396955543725015,0.036843404800420164,0.021086779000142997
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,4,0.28939266271614456,-0.025275742989075253,0.022202612000000954
blood_transfusion_service_center,euclidean,7.4363752719360905,Busca Binaria 1,4,0.6538094479155475,0.06043613011756688,0.02523876400005065
blood_transfusion_service_center,euclidean,8.365922180928102,Busca Binaria 1,4,0.5590203870709837,-0.012397627115054034,0.036325045999774375
blood_transfusion_service_center,euclidean,10.225015998912124,Busca Binaria 1,4,0.265265149717192,-0.05753586359107798,0.01999664799996026
blood_transfusion_service_center,euclidean,9.295469089920113,Busca Binaria 1,4,0.7396955543725015,0.036843404800420164,0.04522499499989863
blood_transfusion_service_center,euclidean,6.506828362944079,Busca Binaria 2,4,0.6930890426793277,0.03452745696293256,0.4057545299999674
blood_transfusion_service_center,euclidean,9.063082362672109,Busca Binaria 1,5,0.7506312142933567,0.031083966401093843,0.044038207000085094
blood_transfusion_service_center,euclidean,7.4363752719360905,Busca Binaria 1,5,0.7018311323343701,0.02890165684296282,0.021974160999889136
blood_transfusion_service_center,euclidean,9.063082362672109,Busca Binaria 1,5,0.7192873506067905,0.03282894219231977,0.030097055000169348
blood_transfusion_service_center,euclidean,8.365922180928102,Busca Binaria 1,5,0.7396955543725015,0.036843404800420164,0.05885827999986759
blood_transfusion_service_center,euclidean,8.830695635424107,Busca Binaria 1,5,0.505153028707196,0.02571633422339278,0.022996433000116667
blood_transfusion_service_center,euclidean,9.063082362672109,Busca Binaria 1,5,0.7192873506067905,0.03282894219231977,0.030719254000132423
blood_transfusion_service_center,euclidean,7.4363752719360905,Busca Binaria 1,5,0.6474410384974224,0.05834212064263557,0.022816825000063545
blood_transfusion_service_center,euclidean,9.063082362672109,Busca Binaria 1,5,0.6951342725525772,0.02697031730231978,0.03716729799998575
blood_transfusion_service_center,euclidean,8.830695635424107,Busca Binaria 1,5,0.7506312142933567,0.031083966401093843,0.02284679500007769
blood_transfusion_service_center,euclidean,7.901148726432096,Busca Binaria 1,5,0.7192873506067905,0.03282894219231977,0.029413516999966305
blood_transfusion_service_center,euclidean,7.4363752719360905,Busca Binaria 1,5,0.7104017440741047,0.03085448049562669,0.024783961000139243
blood_transfusion_service_center,euclidean,8.1335354536801,Busca Binaria 1,5,0.7396955543725015,0.036843404800420164,0.028887588000088726
blood_transfusion_service_center,euclidean,7.901148726432096,Busca Binaria 1,5,0.6951342725525772,0.02697031730231978,0.022911935000138328
blood_transfusion_service_center,euclidean,8.365922180928102,Busca Binaria 1,5,0.5940905297030773,0.06347727826986181,0.027272571000139578
blood_transfusion_service_center,euclidean,7.4363752719360905,Busca Binaria 1,5,0.6662425672615779,0.049307516673566074,0.0228982050000468
blood_transfusion_service_center,euclidean,8.365922180928102,Busca Binaria 1,5,0.5590203870709837,-0.012397627115054034,0.03037345699999605
blood_transfusion_service_center,euclidean,9.527855817168117,Busca Binaria 1,5,0.7506312142933567,0.031083966401093843,0.0519577739999022
blood_transfusion_service_center,euclidean,6.971601817440085,Busca Binaria 1,5,0.7396955543725015,0.036843404800420164,0.025461955000082526
blood_transfusion_service_center,euclidean,9.527855817168117,Busca Binaria 1,5,0.7104017440741047,0.03085448049562669,0.027116456999920047
blood_transfusion_service_center,euclidean,8.365922180928102,Busca Binaria 1,5,0.7027123839444299,0.02890165684296282,0.028586497999867788
blood_transfusion_service_center,euclidean,8.365922180928102,Busca Binaria 1,5,0.2962524903389449,-0.03044151584649855,0.028746295000019018
blood_transfusion_service_center,euclidean,7.901148726432096,Busca Binaria 1,5,0.7192873506067905,0.03282894219231977,0.025253276000057667
blood_transfusion_service_center,euclidean,7.4363752719360905,Busca Binaria 1,5,0.7192873506067905,0.03282894219231977,0.02180446900001698
blood_transfusion_service_center,euclidean,9.063082362672109,Busca Binaria 1,5,0.6951342725525772,0.02697031730231978,0.03524246199981462
blood_transfusion_service_center,euclidean,8.830695635424107,Busca Binaria 1,5,0.7018311323343701,0.02890165684296282,0.03921508000007634
blood_transfusion_service_center,euclidean,9.063082362672109,Busca Binaria 1,5,0.7396955543725015,0.036843404800420164,0.02571771200018702
blood_transfusion_service_center,euclidean,7.4363752719360905,Busca Binaria 1,5,0.7506312142933567,0.031083966401093843,0.023524931000110882
blood_transfusion_service_center,euclidean,7.4363752719360905,Busca Binaria 1,5,0.5927288608605252,0.06145644467186622,0.023141765999980635
blood_transfusion_service_center,euclidean,8.365922180928102,Busca Binaria 1,5,0.7396955543725015,0.036843404800420164,0.02941096099993956
blood_transfusion_service_center,euclidean,9.063082362672109,Busca Binaria 1,5,0.6951342725525772,0.02697031730231978,0.027376701999855868
blood_transfusion_service_center,euclidean,6.506828362944079,Busca Binaria 2,5,0.6951342725525772,0.02697031730231978,0.3991209890000391
blood_transfusion_service_center,euclidean,9.063082362672109,Busca Binaria 1,6,0.7396955543725015,0.036843404800420164,0.029270643000018026
blood_transfusion_service_center,euclidean,8.1335354536801,Busca Binaria 1,6,0.7192873506067905,0.03282894219231977,0.035689020000063465
blood_transfusion_service_center,euclidean,9.179275726296112,Busca Binaria 1,6,0.6631963565686702,0.03422985143277678,0.03959865099977833
blood_transfusion_service_center,euclidean,7.203988544688087,Busca Binaria 1,6,0.6867038214112949,0.03256492649753987,0.02896380099991802
blood_transfusion_service_center,euclidean,8.830695635424107,Busca Binaria 1,6,0.7104017440741047,0.03085448049562669,0.02809902199987846
blood_transfusion_service_center,euclidean,8.598308908176104,Busca Binaria 1,6,0.6951342725525772,0.02697031730231978,0.04143595400000777
blood_transfusion_service_center,euclidean,9.063082362672109,Busca Binaria 1,6,0.7506312142933567,0.031083966401093843,0.02632672600020669
blood_transfusion_service_center,euclidean,8.1335354536801,Busca Binaria 1,6,0.7104017440741047,0.03085448049562669,0.03343124399998487
blood_transfusion_service_center,euclidean,8.598308908176104,Busca Binaria 1,6,0.7506312142933567,0.031083966401093843,0.039497267000115244
blood_transfusion_service_center,euclidean,9.179275726296112,Busca Binaria 1,6,0.7506312142933567,0.031083966401093843,0.04289457899994886
blood_transfusion_service_center,euclidean,9.411662453544114,Busca Binaria 1,6,0.6951342725525772,0.02697031730231978,0.05533830600006695
blood_transfusion_service_center,euclidean,9.063082362672109,Busca Binaria 1,6,0.7027123839444299,0.02890165684296282,0.041281483000148
blood_transfusion_service_center,euclidean,8.365922180928102,Busca Binaria 1,6,0.7104017440741047,0.03085448049562669,0.03012310200028878
blood_transfusion_service_center,euclidean,9.063082362672109,Busca Binaria 1,6,0.7027123839444299,0.02890165684296282,0.02940136100005475
blood_transfusion_service_center,euclidean,7.4363752719360905,Busca Binaria 1,6,0.7192873506067905,0.03282894219231977,0.03430650700011029
blood_transfusion_service_center,euclidean,8.365922180928102,Busca Binaria 1,6,0.7027123839444299,0.02890165684296282,0.04462332899993271
blood_transfusion_service_center,euclidean,8.365922180928102,Busca Binaria 1,6,0.5590203870709837,-0.012397627115054034,0.052785364000101254
blood_transfusion_service_center,euclidean,7.901148726432096,Busca Binaria 1,6,0.6951342725525772,0.02697031730231978,0.0298575830001937
blood_transfusion_service_center,euclidean,7.4363752719360905,Busca Binaria 1,6,0.7018311323343701,0.02890165684296282,0.03297191599995131
blood_transfusion_service_center,euclidean,7.901148726432096,Busca Binaria 1,6,0.7396955543725015,0.036843404800420164,0.029239602999950876
blood_transfusion_service_center,euclidean,8.598308908176104,Busca Binaria 1,6,0.6951342725525772,0.02697031730231978,0.04016034400001445
blood_transfusion_service_center,euclidean,8.1335354536801,Busca Binaria 1,6,0.6951342725525772,0.02697031730231978,0.0458144250001169
blood_transfusion_service_center,euclidean,8.1335354536801,Busca Binaria 1,6,0.7396955543725015,0.036843404800420164,0.033176150000144844
blood_transfusion_service_center,euclidean,7.901148726432096,Busca Binaria 1,6,0.7396955543725015,0.036843404800420164,0.03149993000033646
blood_transfusion_service_center,euclidean,9.063082362672109,Busca Binaria 1,6,0.7027123839444299,0.02890165684296282,0.02566725699989547
blood_transfusion_service_center,euclidean,7.4363752719360905,Busca Binaria 1,6,0.7506312142933567,0.031083966401093843,0.031598015000326996
blood_transfusion_service_center,euclidean,6.971601817440085,Busca Binaria 1,6,0.7192873506067905,0.03282894219231977,0.034570329999951355
blood_transfusion_service_center,euclidean,6.971601817440085,Busca Binaria 1,6,0.580779263440139,0.05357846145737498,0.03413875500018548
blood_transfusion_service_center,euclidean,9.063082362672109,Busca Binaria 1,6,0.5590203870709837,-0.012397627115054034,0.04333120900037102
blood_transfusion_service_center,euclidean,8.830695635424107,Busca Binaria 1,6,0.7506312142933567,0.031083966401093843,0.029801140000017767
blood_transfusion_service_center,euclidean,6.62302172656808,Busca Binaria 2,6,0.7396955543725015,0.036843404800420164,0.5621707230002357
blood_transfusion_service_center,euclidean,7.399497495395269,Busca Binaria 1,20,0.7018311323343701,0.02890165684296282,0.10454605800032368
blood_transfusion_service_center,euclidean,9.32453161458632,Busca Binaria 1,20,0.7506312142933567,0.031083966401093843,0.12406558300017423
blood_transfusion_service_center,euclidean,8.328569248420315,Busca Binaria 1,20,0.7506312142933567,0.031083966401093843,0.11101818899987848
blood_transfusion_service_center,euclidean,8.122869266003677,Busca Binaria 1,20,0.7396955543725015,0.036843404800420164,0.09541962800039983
blood_transfusion_service_center,euclidean,8.810625614729773,Busca Binaria 1,20,0.7506312142933567,0.031083966401093843,0.1007460840000931
blood_transfusion_service_center,euclidean,7.407312747269882,Busca Binaria 1,20,0.7506312142933567,0.031083966401093843,0.09898077499974534
blood_transfusion_service_center,euclidean,8.617102390451716,Busca Binaria 1,20,0.7027123839444299,0.02890165684296282,0.10598527199999808
blood_transfusion_service_center,euclidean,7.432091776353273,Busca Binaria 1,20,0.7396955543725015,0.036843404800420164,0.09986353500016776
blood_transfusion_service_center,euclidean,8.206113754664475,Busca Binaria 1,20,0.6711160840547301,0.03618053910610432,0.0983954159996756
blood_transfusion_service_center,euclidean,8.252792509509028,Busca Binaria 1,20,0.6951342725525772,0.02697031730231978,0.09639106299982814
blood_transfusion_service_center,euclidean,8.420728230371843,Busca Binaria 1,20,0.7192873506067905,0.03282894219231977,0.10981053599971347
blood_transfusion_service_center,euclidean,8.894926793526071,Busca Binaria 1,20,0.6951342725525772,0.02697031730231978,0.10606041199980609
blood_transfusion_service_center,euclidean,8.814944569713113,Busca Binaria 1,20,0.7506312142933567,0.031083966401093843,0.10208541399970272
blood_transfusion_service_center,euclidean,9.012503073770354,Busca Binaria 1,20,0.7192873506067905,0.03282894219231977,0.12249552599996605
blood_transfusion_service_center,euclidean,8.701559590610298,Busca Binaria 1,20,0.6951342725525772,0.02697031730231978,0.11820650800018484
blood_transfusion_service_center,euclidean,8.079488235407482,Busca Binaria 1,20,0.7192873506067905,0.03282894219231977,0.10846320700011347
blood_transfusion_service_center,euclidean,8.25513282994335,Busca Binaria 1,20,0.7396955543725015,0.036843404800420164,0.10317852499974833
blood_transfusion_service_center,euclidean,8.472314566248372,Busca Binaria 1,20,0.7396955543725015,0.036843404800420164,0.11175299899969104
blood_transfusion_service_center,euclidean,7.925147648704044,Busca Binaria 1,20,0.7104017440741047,0.03085448049562669,0.09843699099974401
blood_transfusion_service_center,euclidean,8.759564077980947,Busca Binaria 1,20,0.6951342725525772,0.02697031730231978,0.09166295199975139
blood_transfusion_service_center,euclidean,7.400008110762757,Busca Binaria 1,20,0.6951342725525772,0.02697031730231978,0.08995327900038319
blood_transfusion_service_center,euclidean,7.969528634394902,Busca Binaria 1,20,0.7396955543725015,0.036843404800420164,0.1193369940001503
blood_transfusion_service_center,euclidean,8.813916247098032,Busca Binaria 1,20,0.7506312142933567,0.031083966401093843,0.10448465499985105
blood_transfusion_service_center,euclidean,8.76516666326311,Busca Binaria 1,20,0.6867038214112949,0.03256492649753987,0.10887012800003504
blood_transfusion_service_center,euclidean,8.90438026970471,Busca Binaria 1,20,0.6662425672615779,0.049307516673566074,0.10859636100030912
blood_transfusion_service_center,euclidean,8.926719692032322,Busca Binaria 1,20,0.7396955543725015,0.036843404800420164,0.10288951700022153
blood_transfusion_service_center,euclidean,7.4068730507034335,Busca Binaria 1,20,0.7396955543725015,0.036843404800420164,0.09722589900002276
blood_transfusion_service_center,euclidean,8.139705389370583,Busca Binaria 1,20,0.7396955543725015,0.036843404800420164,0.0990145380001195
blood_transfusion_service_center,euclidean,8.547417576549773,Busca Binaria 1,20,0.7192873506067905,0.03282894219231977,0.09524039999996603
blood_transfusion_service_center,euclidean,8.53531173721224,Busca Binaria 1,20,0.6951342725525772,0.02697031730231978,0.12353294099966661
blood_transfusion_service_center,euclidean,6.543323177959283,Busca Binaria 2,20,0.7104017440741047,0.03085448049562669,0.6594190299997535
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,2,0.8658553386638543,0.0003320449777925208,0.00125234699999055
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,2,0.8658553386638543,0.0003320449777925208,0.001444657999854826
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,2,0.8658553386638543,0.0003320449777925208,0.0012791180001840985
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,2,0.8658553386638543,0.0003320449777925208,0.0015344270000241522
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,2,0.8658553386638543,0.0003320449777925208,0.001114077000238467
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,2,0.8658553386638543,0.0003320449777925208,0.0010250119999000162
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,2,0.8658553386638543,0.0003320449777925208,0.0012682599999607191
mammographic_mass,manhattan,10.027863830792615,Busca Binaria 1,2,0.8658553386638543,0.0003320449777925208,0.0012886389999948733
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,2,0.8658553386638543,0.0003320449777925208,0.0010993519999829005
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,2,0.8658553386638543,0.0003320449777925208,0.0019415169999774662
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,2,0.8658553386638543,0.0003320449777925208,0.0014146240000627586
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,2,0.8658553386638543,0.0003320449777925208,0.001102202000311081
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,2,0.8658553386638543,0.0003320449777925208,0.0023129460000745894
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,2,0.8658553386638543,0.0003320449777925208,0.0025680449998617405
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,2,0.8658553386638543,0.0003320449777925208,0.0013916920001975086
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,2,0.8658553386638543,0.0003320449777925208,0.001111660999868036
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,2,0.8658553386638543,0.0003320449777925208,0.0029004049997638504
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,2,0.8658553386638543,0.0003320449777925208,0.0009866479999800504
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,2,0.8658553386638543,0.0003320449777925208,0.0011573380002118938
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,2,0.8658553386638543,0.0003320449777925208,0.001332408999587642
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,2,0.8658553386638543,0.0003320449777925208,0.0009999200001402642
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,2,0.8658553386638543,0.0003320449777925208,0.0012960220001332345
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,2,0.8658553386638543,0.0003320449777925208,0.0014428080003199284
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,2,0.8658553386638543,0.0003320449777925208,0.001002301999960764
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,2,0.8658553386638543,0.0003320449777925208,0.001343858999916847
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,2,0.8658553386638543,0.0003320449777925208,0.0014861380000184
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,2,0.8658553386638543,0.0003320449777925208,0.001302409999880183
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,2,0.8658553386638543,0.0003320449777925208,0.0014700759998049762
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,2,0.8658553386638543,0.0003320449777925208,0.001570864999848709
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,2,0.8658553386638543,0.0003320449777925208,0.0017930189997059642
mammographic_mass,manhattan,10.027863830792615,Busca Binaria 2,2,0.8658553386638543,0.0003320449777925208,0.014715310000156023
mammographic_mass,manhattan,12.534829788490768,Busca Binaria 1,3,0.8658553386638543,0.0003320449777925208,0.0013426189998426707
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,3,0.8658553386638543,0.0003320449777925208,0.0015344159996857343
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,3,0.8658553386638543,0.0003320449777925208,0.0013283759999467293
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,3,0.8658553386638543,0.0003320449777925208,0.0017230790003850416
mammographic_mass,manhattan,12.534829788490768,Busca Binaria 1,3,0.8658553386638543,0.0003320449777925208,0.0014631470003223512
mammographic_mass,manhattan,12.534829788490768,Busca Binaria 1,3,0.8658553386638543,0.0003320449777925208,0.0013065930002085224
mammographic_mass,manhattan,12.534829788490768,Busca Binaria 1,3,0.8658553386638543,0.0003320449777925208,0.001250440999683633
mammographic_mass,manhattan,12.534829788490768,Busca Binaria 1,3,0.8658553386638543,0.0003320449777925208,0.0017785039999580476
mammographic_mass,manhattan,12.534829788490768,Busca Binaria 1,3,0.8658553386638543,0.0003320449777925208,0.002308887999788567
mammographic_mass,manhattan,12.534829788490768,Busca Binaria 1,3,0.8658553386638543,0.0003320449777925208,0.002005027999985032
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,3,0.8658553386638543,0.0003320449777925208,0.0012813869998353766
mammographic_mass,manhattan,12.534829788490768,Busca Binaria 1,3,0.8658553386638543,0.0003320449777925208,0.001916760999847611
mammographic_mass,manhattan,12.534829788490768,Busca Binaria 1,3,0.8658553386638543,0.0003320449777925208,0.002139027999874088
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,3,0.8658553386638543,0.0003320449777925208,0.002621879999878729
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,3,0.8658553386638543,0.0003320449777925208,0.0018519249997552834
mammographic_mass,manhattan,12.534829788490768,Busca Binaria 1,3,0.8658553386638543,0.0003320449777925208,0.0017696740001156286
mammographic_mass,manhattan,17.548761703887077,Busca Binaria 1,3,0.8658553386638543,0.0003320449777925208,0.001924459999827377
mammographic_mass,manhattan,12.534829788490768,Busca Binaria 1,3,0.8658553386638543,0.0003320449777925208,0.0015587220000270463
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,3,0.8658553386638543,0.0003320449777925208,0.0014537789998030348
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,3,0.8658553386638543,0.0003320449777925208,0.0016357909998987452
mammographic_mass,manhattan,12.534829788490768,Busca Binaria 1,3,0.8658553386638543,0.0003320449777925208,0.0012198029999126447
mammographic_mass,manhattan,12.534829788490768,Busca Binaria 1,3,0.8658553386638543,0.0003320449777925208,0.0025466490001235798
mammographic_mass,manhattan,10.027863830792615,Busca Binaria 1,3,0.8658553386638543,0.0003320449777925208,0.0016421390000687097
mammographic_mass,manhattan,12.534829788490768,Busca Binaria 1,3,0.8658553386638543,0.0003320449777925208,0.0017997629997807962
mammographic_mass,manhattan,15.041795746188923,Busca Binaria 1,3,0.8658553386638543,0.0003320449777925208,0.001451933999760513
mammographic_mass,manhattan,12.534829788490768,Busca Binaria 1,3,0.8658553386638543,0.0003320449777925208,0.0019145159999425232
mammographic_mass,manhattan,12.534829788490768,Busca Binaria 1,3,0.8658553386638543,0.0003320449777925208,0.0021406060000117577
